48.106376,20.774920,2
48.107261,20.844727,3
48.086329,20.790774,7
48.105540,20.789406,8
47.529477,21.638124,10
47.534163,21.612143,1
47.541126,21.629398,1
47.522781,21.620671,5
47.534476,21.625812,6
48.104420,20.797530,1
48.111985,20.797139,2
48.102501,20.785504,3
